twitter_id,original_text,slug,party_slug,party_original,toxic_original,very_toxic_original,most_toxic_party,most_toxic_party_toxicity,most_verytoxic_party,most_verytoxic_party_toxicity,PARTIDO_toxic,PARTIDO_verytoxic
1344962035277320193,"Desde @CiudadanosCs presentamos una enmienda para los PGE2021 pidiendo que se hiciera un estudio de la economía sumergida y el fraude fiscal, con un comité de expertos...y PSOE y UP votaron NO.
Pero como saben que es una muy buena idea...la ponen en marcha🙄
#denadaministra https://t.co/sTZH7fmRAH",,,Ciudadanos,0.0163914505392313,0.0008379338541999459,Partido popular,0.029665866866707802,Ciudadanos,0.0008379338541999459,0.02450312115252018,0.0007651956984773278
1345691833599467521,"España está a la cola de Europa en I+D+i. Un gran problema nacional que nos lastra como país. Desde @CiudadanosCs proponemos:

✅ Casilla en la declaración de la renta dedicada a Ciencia e Investigación 

✅ Elevar la inversión en I+D+i al 2% del PIB

https://t.co/Id6exjYpWO",ines-arrimadas-garcia,ciudadanos,Ciudadanos,0.007436565589159727,0.001396447536535561,Partido popular,0.008678742684423923,PSOE,0.0014315580483525991,0.008046501316130161,0.0013346804771572351
1347109703084601346,"Es fácil. PP y Ciudadanos están comparando (psicotrópicamente) el intento de golpe de estado de Trump con el 15M porque condenarlo sería reconocer que el referente de VOX, que sostiene sus gobiernos en Murcia, Andalucía, Madrid o Zaragoza, es un golpista de ultraderecha.",pablo-echenique-robba,podemos,Ciudadanos,0.9820806980133057,0.021865714341402054,PSOE,0.9887604713439941,PP,0.04120630398392677,0.9856191873550415,0.029360927641391754
1347541813628964866,"Ciudadanos pregunta al Gobierno si prevé formar más profesionales para administrar las vacunas anti covid-19. 

Se lo venimos advirtiendo meses. Sánchez dijo que todo estaba preparado. Volvemos a hacer la enésima propuesta. 👇🏻 https://t.co/XdPu6i7B0G",guillermo-diaz-gomez,ciudadanos,Ciudadanos,0.9167702198028564,0.004493481945246458,Vox,0.9308514595031738,VOX,0.005420187022536993,0.8837058544158936,0.0034139726776629686
1348973419661033472,"Los fundadores de Ciudadanos se movilizan y llaman a votar al partido en las elecciones catalanas | España.

Quienes me conocen bien, saben lo feliz que me hace esto. 

Por no hablar del efecto sobre los cantamañanas que nos explican lo que debemos ser.  https://t.co/CrNZWkBiy6",guillermo-diaz-gomez,ciudadanos,Ciudadanos,0.011131241917610168,0.0012986214132979512,VOX,0.013008668087422848,Partido popular,0.0013755379477515817,0.009456523694097996,0.0014480202225968242
1349033111519191040,"El Gobierno tiene que dejar de poner excusas y ayudar a familias, pymes y autónomos.

Desde @CiudadanosCs ya hemos registrado una iniciativa en el Congreso para eliminar impuestos de la factura de la luz y fijar un IVA reducido durante la pandemia.
https://t.co/JkoQOOEx64",ines-arrimadas-garcia,ciudadanos,Ciudadanos,0.006796307861804962,0.0015332811744883657,Partido popular,0.008073278702795506,VOX,0.0015344262355938554,0.007250568829476833,0.001515188836492598
1349045531910266881,"Recuerdo lo vivido con el iva de las mascarillas...
@CiudadanosCs lo llevo al congreso, ellos votaron NO; después echaron culpa a UE por no poder bajarlo, para al final hacerlo cuando se vieron acorralados.
Esta vez volvemos a liderar la petición...

https://t.co/XRNIGEcIWl",,,Ciudadanos,0.0740184411406517,0.0007484133238904178,Unidas Podemos,0.23105275630950928,Unidas Podemos,0.0007909698178991675,0.13128924369812012,0.0007612855988554657
1349067905598631939,"Para los que creemos en los valores que defiende Ciudadanos, las palabras de sus fundadores son un orgullo que nos impulsa a seguir trabajando para que el espacio de centro y constitucional ilusione cada vez a más gente y para que triunfe la concordia entre españoles. Gracias💪🧡 https://t.co/os1RftZ89N",ines-arrimadas-garcia,ciudadanos,Ciudadanos,0.004476804751902819,0.0022225938737392426,PP,0.005328759551048279,PSOE,0.0023030745796859264,0.004490516148507595,0.002215826651081443
1349275260567302144,"Me afilié a ⁦@CiudadanosCs⁩ porque admiraba a sus fundadores. Espada, Azúa o Boadella eran y son referentes muy importantes para mí.

Hay quienes quieren decir a los fundadores del partido cuál es la esencia de Cs, pero es que esos venían a otra cosa https://t.co/E0iiBAoFD4",guillermo-diaz-gomez,ciudadanos,Ciudadanos,0.009079094044864178,0.0014204862527549267,VOX,0.01000660564750433,Partido popular,0.0014910167083144188,0.008780171163380146,0.0014613737585023046
1349664112792506370,Es repulsivo que un partido que pide afiliación a asesinos terroristas condicione la gobernabilidad de nuestro país. Toda España vio cómo Ciudadanos ofreció una alternativa moderada y Sánchez prefirió pactar con Otegi. https://t.co/MqxZTbmiVZ,ines-arrimadas-garcia,ciudadanos,Ciudadanos,0.9951615929603577,0.9961712956428528,Unidas Podemos,0.9954212307929993,VOX,0.9967072606086731,0.9951142072677612,0.9962544441223145
